"Day","UTM campaign","UTM term","UTM content","Landing page URL","Online store visitors","Sessions that completed checkout","Sessions that reached checkout","Sessions with cart additions","Average session duration","Pageviews"
"2025-10-28","TOF | Chennai Store","INT JWLi - IG","Tree of Life Pendant | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=Tree+of+Life+Pendant+%7C+SV&utm_term=INT+JWLi+-+IG&placement=Instagram_Feed&utm_id=120228277184330313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmWxlz-PkBp6u1NLBH5OXTq1AEQQqpc2fD-KfpDDAr7yHPBzznLo_WrOb2KhxkPiV41MIS_aem_qWASKCtckZhdWHyTMSwGlw&campaign_id=120228277184340313&ad_id=120231987580660313",1,0,0,0,0,1
"2025-10-28","TOF | India Modern","TOF | Bangalore | TIFFi","DABA – BS /TP 2","https://vibewithmoi.in/products/grace-kelly-gold-diamond-south-sea-pearl-drop-earrings?variant=40974011400255&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+India+Modern&utm_content=DABA+%E2%80%93+BS+%2FTP+2&utm_term=TOF+%7C+Bangalore+%7C+TIFFi&placement=Instagram_Reels&utm_id=120228725520420313_v2_s06_e7250&fbclid=PAZXh0bgNhZW0BMABhZGlkAasoDkwGijkBp3grPOmyNqZ6zgaWEKI8fCflrJMI6gg4nGUJRlNl4qFFgNv-6oxN7T4jCTFs_aem_ORkvy3xOv6-yp1ZtgDE4Ng&campaign_id=120228725469310313&ad_id=120228726653480313",1,0,0,0,0,1
"2025-10-28","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/chicago-gold-diamond-and-pearl-band-ring?variant=40962357198911&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Mumbai+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s11_e7274&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdsa9sUkBp-K_N3GvWdz61vVT8o4CFuinC9oZsC1GFgnEaS48eeciy1vY23fTRQ4lvuDk_aem_guvey0seV8pzUAQp65sQsA&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-10-28",,,,"https://vibewithmoi.in/?utm_source=igbio&fbclid=PAZXh0bgNhZW0CMTEAAaeHlvhaJmyoQ_uSYP2v-PCWThJ86pp9o7bJ-c3SW9pF-Y5ljrYT2Amt3w4_Mw_aem_ywM-TEyb8DQh90vm1oj_Ug",1,0,0,0,24,2
"2025-10-28","TOF | AND","TOF | Delhi | TRLa","DABA – ALL","https://vibewithmoi.in/products/juliet-gold-diamond-and-ruby-studs-earrings?variant=39694535393343&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Delhi+%7C+TRLa&placement=Instagram_Feed&utm_id=120230914825710313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdsbDy8kBpyBnQWqXPRg8WmdsbOQYdNTh70Db5K-FAnWxbl_1w_KlECITqyyo7GqmaPzs_aem_b8-5HubiZGrsQnf1uzDRhw&campaign_id=120230914825700313&ad_id=120230914825800313",1,0,0,0,0,1
"2025-10-28","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/elizabeth-gold-diamond-and-emerald-terahertz-bracelet?variant=42417810899007&utm_source=facebook&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdspCkkkBp5T_OFXf1WEE5y3Ua8_izUzTCUsU0esPZzJ9rDkU6YsCMejvzMTjvp2ee4Y5_aem_erO3aA8Lzq7OoUYBtaSx5Q&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,2
"2025-10-28","TOF | AND","TOF | Delhi | TRLa","DABA – ALL","https://vibewithmoi.in/products/zoe-gold-diamond-and-cultured-pearl-ring?variant=40974364966975&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Delhi+%7C+TRLa&placement=Instagram_Feed&utm_id=120230914825710313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdsbDy8kBp7xJcNWp0xnOLlaSY76qxOCdhGx2wWFITNe5ma8eJx9-P9USe7EW7Is_nDKo_aem_4LsPU-InJpgKUZ9fty9fJg&campaign_id=120230914825700313&ad_id=120230914825800313",1,0,0,0,0,1
"2025-10-28","MOF","MOF | DABA | IGi","MOF | DABA 1","https://vibewithmoi.in/products/camille-gold-diamond-and-red-enamel-earrings?variant=40984729157695&utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=MOF+%7C+DABA+1&utm_term=MOF+%7C+DABA+%7C+IGi&placement=Instagram_Feed&utm_id=120225145554840313_v2_s06_e7250&fbclid=PAZXh0bgNhZW0BMABhZGlkAashfx4JxgkBpzHCaP64c_R1Lh97GOyeCqhaZltfi5O2QrquTsXfbAziO7T-aAJam5abBc3v_aem_97Rze1xObmkjX3LJr0BU-g&campaign_id=120210400976700313&ad_id=120225145554830313",1,0,0,0,51,2
"2025-10-28","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/aurora-gold-diamond-ruby-black-onyx-and-red-enamel-pendant-necklace?variant=41284335140927&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Mumbai+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s18_e314&fbclid=PAaWdyZANs0hhleHRuA2FlbQEwAGFkaWQBqyY9kPblSQGn2Zxx12vW85oq8r6wCRsgDQ1cEPABP0js4t012KvKkxGSDaSoS1TumKH3g1o_aem_glbssGRDa6Lkio--wAG0kQ&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-10-28","TOF | New Arrivals","T1 - TRLi - FEED SV","Green Room I FEED SV 02","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+FEED+SV+02&utm_term=T1+-+TRLi+-+FEED+SV&placement=Instagram_Feed&utm_id=120233512711330313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasotpCCCckBpwnnjhVuo_JlURIIDXyUJ3h1Sv6-rgYOq-JqdR9JegrRPJSwojTvdsHDA8-k_aem_-lpLTs5dIG_0Nr5LmOp1_A&campaign_id=120233509173440313&ad_id=120233518706010313",1,0,0,0,0,1
"2025-10-28","TOF | India Modern","TOF | Bangalore | TIFFi","DABA – BS /TP 2","https://vibewithmoi.in/products/heer-gold-and-uncut-diamond-bracelet?variant=42433061421119&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+India+Modern&utm_content=DABA+%E2%80%93+BS+%2FTP+2&utm_term=TOF+%7C+Bangalore+%7C+TIFFi&placement=Instagram_Feed&utm_id=120228725520420313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasoDkwGijkBpzZP4ny83cXgGFCAcLf7lrxkYomVJZyKZK4_Hx-sIDiDYzxS4PFGuF8LnXps_aem_RLd-K_tHdZldubV0mRClWQ&campaign_id=120228725469310313&ad_id=120228726653480313",1,0,0,0,0,1
"2025-10-28","MOF","MOF | DABA | IGi","MOF | DABA 1","https://vibewithmoi.in/products/karlie-gold-diamond-and-pearl-cocktail-earrings?variant=41535258591295&utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=MOF+%7C+DABA+1&utm_term=MOF+%7C+DABA+%7C+IGi&placement=Instagram_Feed&utm_id=120225145554840313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAashfx4JxgkBp8wJUqQiMCGe4VVr8Iheex3KZp7Zcou__fyGQ7dKPq4MfyjzvpnTp1A5wMja_aem_yu-94rQtupVkJc9M6hKFVg&campaign_id=120210400976700313&ad_id=120225145554830313",1,0,0,0,0,1
"2025-10-28",,,,"https://vibewithmoi.in/products/raha-gold-diamond-emerald-sapphire-and-pearl-earrings?pr_prod_strat=e5_desc&pr_rec_id=60438b3e4&pr_rec_pid=7611707195455&pr_ref_pid=7609393807423&pr_seq=uniform",1,0,0,0,189,14
"2025-10-28","TOF | Story/Reel","T1 | TRL | IGi | RL","Qutub Necklace | RL","https://vibewithmoi.in/products/qutub-multi-gemstones-gold-necklace-for-women?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Qutub+Necklace+%7C+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSJ_DCekBp0u8JRzZzSuoLm1dA7_1-G6dYjzNw1x6FlFerJmEPVLHF_6cmC1qpMLYvY9r_aem_2bJDR7MEySoCpu3maLXRrw&campaign_id=120213378493220313&ad_id=120231908221020313",1,0,0,0,0,1
"2025-10-28","TOF | ALL","IND - TRLi","DABA – ALL","https://vibewithmoi.in/products/chicago-gold-diamond-and-pearl-mini-hoop-earrings?variant=40962400223295&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=IND+-+TRLi&placement=Instagram_Feed&utm_id=120231849970730313_v2_s06_e7250&campaign_id=120204934414040313&ad_id=120231849970700313",1,0,0,0,0,1
"2025-10-28","TOF | ALL","T1 - FB - TRLi","DABA – ALL","https://vibewithmoi.in/products/camille-gold-diamond-and-red-enamel-earrings?variant=40984729157695&utm_source=fb&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+FB+-+TRLi&placement=Facebook_Mobile_Feed&utm_id=120231853434480313_v2_s17_e314&fbclid=IwZXh0bgNhZW0BMABhZGlkAaspdsnaqLkBHk6BVrAYny82yWKQKOkRw843654ycaT4JnJdh7xJsXbafwZr2BdOiBh03TfR_aem_-CmGZPVp84ysbbM3tJnIyA&campaign_id=120204934414040313&ad_id=120231853434470313",1,0,0,0,0,1
"2025-10-28","bof_yt_all_products-22942055261",,"Naksh Gold Diamond and Pearl Bracelet Medium : 6.5-7 inches","https://vibewithmoi.in/products/naksh-gold-diamond-and-pearl-bracelet?variant=42433207369791&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_campaign=sag_organic&utm_content=Naksh+Gold+Diamond+and+Pearl+Bracelet+Medium+:+6.5-7+inches&utm_source=google&utm_medium=cpc&utm_campaign=bof_yt_all_products-22942055261&gad_source=2&gad_campaignid=22942055261&gclid=CjwKCAjw04HIBhB8EiwA8jGNbYL5eUm0nsUJIXfotQxhgA1tBUkMZOtztixqykpmjjnDTJr25RTRuRoCBiYQAvD_BwE",1,0,0,0,0,1
"2025-10-28","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/marrakesh-gold-silver-diamond-emerald-and-blue-enamel-ear-tops?variant=40448982679615&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s05_e7409&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBp7bAsT25ehG84LPG5J2MA0L789qfSp44DUuUKaE5AavkWPleFa4h-3uLtHXV_aem_piMcMa9EykmKBjKWp3mXdg&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-10-28","Living in Moi | Hyderabad","TRLi – RL SV","Green Room I RL SV 04","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=Living+in+Moi+%7C+Hyderabad&utm_content=Green+Room+I+RL+SV+04&utm_term=TRLi+%E2%80%93+RL+SV&placement=Instagram_Reels&utm_id=120235231632640313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspTmey-JkBp_FXyTb5qxdFyFp2Amo5mcY4XoftblSDCGN4MXpQDatofxVZU7JlbM8f0yfl_aem_0k1Muexnt-NfaqIH_RR2Hg&campaign_id=120234872112340313&ad_id=120235231710410313",1,0,0,0,0,1
"2025-10-28","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/virtue-gold-and-diamond-bracelet?variant=41284405067839&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s12&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBp1zE4YdIErRaQL21tUSgHrseVlmB94jueenEzPpvwzYbiuJwAopObV9YsX1k_aem_4AfE12DGsp-fgy-wJZ-WfQ&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,58,6
"2025-10-28",,,,"https://vibewithmoi.in/products/dakota-gold-diamond-and-amethyst-cocktail-earrings",1,0,0,0,134,3
"2025-10-28","TOF | CUSTOM | AUTO","T2 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/dakota-gold-diamond-and-amethyst-mini-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T2+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231789112330313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiCaH5kBp0HdOUUuow-L-jy9PyFU7FkyV4UAmxBH4Ee0lZPOr5L8CdnAd1k5MO2MoJ2J_aem_498CYxOnxT94PB8Lfj6pmQ&campaign_id=120209632156470313&ad_id=120231789112320313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_60 Days - IG","DPA","https://vibewithmoi.in/products/tanjore-gold-diamond-emerald-pearl-and-colored-stones-bracelet?variant=40232184348735&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IG&placement=Instagram_Reels&utm_id=23856507181200312_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnlFCowokBpwZWPUmU6bZyHC4czarEGlPuppdvYo6qME1lrm_NZtAZKkxtPm61-y82aHap_aem_tolrXXLlUK3wPnUPiTzi9g&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC ","DPA","https://vibewithmoi.in/products/jane-gold-diamond-and-blue-sapphire-ring?variant=39904283099199&utm_source=ig&utm_medium=paid&utm_campaign=BOF%20|%20DPA&utm_content=DPA&utm_term=VC%20&%20ATC_14%20Days%20-%20IG&placement=Instagram_Feed&utm_id=23856507181190312_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnqSZ56ckBpxiQNO39G4qFksY9r6ke_i6Au8H7peMP8Oyva8Fm24Ofq2OpBmBHt55hWJQm_aem_Kvh95wCLAJTUHhXE_0Z53A&campaign_id=23856507113650312&ad_id=23856527722090312",1,0,0,0,0,1
"2025-10-28","TOF | New Arrivals","T1 - TRLi - RL SV","Green Room I RL SV 05","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+RL+SV+05&utm_term=T1+-+TRLi+-+RL+SV&placement=Instagram_Reels&utm_id=120233512711370313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasotpEq8_kBp6xmyUcIW9qtOy46qhYB508AXAlOUaGxcx9YMAlhwQri61ohXhv29GDKSRyb_aem_y4Yh8TKa94MSIuvSells7w&campaign_id=120233509173440313&ad_id=120233518119650313",1,0,0,0,0,1
"2025-10-28","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/seher-gold-silver-diamond-and-pearl-earrings?variant=40193605271615&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Mumbai+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPZD25UkBp7twq9Q5G-CfLe45lpQF-O_UfRXNrszjDGpTQtE8THk-nVHI8M2XmW340PJx_aem_S7QEN7VmPAfodRRMFGtZ3w&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-10-28","TOF | AND","TOF | Bangalore | TRLa","DABA – ALL","https://vibewithmoi.in/products/adem-gold-diamond-purple-amethyst-pearl-and-green-enamel-pendant-necklace?variant=41284324458559&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Bangalore+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916750250313_v2_s06_e7250_q38_u769_c1&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPZEH_EkBp_2hJJw8vJu6mUf8xeeLpgnIqpfTikEAVS8lUylICiOuvFLOQ5X_AKEpQQrn_aem_mMRvVPjvMqUxLUjgSZTEoA&campaign_id=120230914825700313&ad_id=120230916750240313",1,0,0,0,0,1
"2025-10-28","TOF | New Arrivals","T1 - INT JWLi - ST SV","Green Room I ST SV 02","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+ST+SV+02&utm_term=T1+-+INT+JWLi+-+ST+SV&placement=Instagram_Stories&utm_id=120233512711350313_v2_s06_e7250&fbclid=PAZXh0bgNhZW0BMABhZGlkAasoto7XtSkBpwaEDj77HWIuwEHwTWyPmrVmZY01nFOX7sLNHHe9D5wPJw9aXF9j40d0DkSh_aem_yxxfZmiF7hQYES5-bu4VZQ&campaign_id=120233509173440313&ad_id=120233519667330313",1,0,0,0,0,1
"2025-10-28","MOF","MOF | DABA | ENGDi","MOF | DABA 1","https://vibewithmoi.in/products/karlie-gold-diamond-and-pearl-cocktail-earrings?variant=41535258591295&utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=MOF+%7C+DABA+1&utm_term=MOF+%7C+DABA+%7C+ENGDi&placement=Instagram_Feed&utm_id=120225067040140313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasgECO16pkBp5GupXmkocPUsij8D_-bJP12yRvIk0Qy_oua1t28crBmopN8ygnO4_FUOz6M_aem_Qd6_vBYvy6W2XxDQ5FBajw&campaign_id=120210400976700313&ad_id=120225067040130313",1,0,0,0,115,3
"2025-10-28","BOF | DPA","VC & ATC_60 Days - IG","DPA","https://vibewithmoi.in/products/seher-gold-silver-diamond-and-pearl-earrings?variant=40193605271615&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IG&placement=Instagram_Feed&utm_id=23856507181200312_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnlFCowokBp_7vGKHF4ag4YXWE-r67GAV3NEr_15CieVdOF7e7bw7l0n02Dz3tKQTbMGVh_aem_INyd0KEgNR9LrILqY4iCNQ&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,1
"2025-10-28","TOF | Chennai Store","TRLi - IG","Qutub Necklace | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=Qutub+Necklace+%7C+SV&utm_term=TRLi+-+IG&placement=Instagram_Reels&utm_id=120228277184320313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmWtz3WnkBpwHBdslmkEUMjp1rskL_g6-BrzkbO9TOKebPNMFpUgIBDQKWGRAioFPOrLDj_aem_ZY5Kry6B99mSZ8N9elOrBg&campaign_id=120228277184340313&ad_id=120231986261780313",1,0,0,0,0,1
"2025-10-28",,,,"https://vibewithmoi.in/collections/necklaces?srsltid=AfmBOooEBY0HzSZvO584KtBayKp7Quf4ZXVrDD7R0cJsjbgvo4OO8DLv",1,0,1,1,269,4
"2025-10-28","MOF","MOF | DABA | ENGDi","MOF | DABA 2","https://vibewithmoi.in/products/evelyn-gold-diamond-and-tourmaline-earrings?variant=41541089689663&utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=MOF+%7C+DABA+2&utm_term=MOF+%7C+DABA+%7C+ENGDi&placement=Instagram_Reels&utm_id=120225067040140313_v2_s12&fbclid=PAZXh0bgNhZW0BMABhZGlkAasgECLrR5kBpzy97BUPPd7v50Swojw0eIBqQLCQ3Bi3WNofSGOBoqWZwTIpPhksSEKDOsiD_aem_EexsqEsHr7pFYU7ROoE6QQ&campaign_id=120210400976700313&ad_id=120225067040150313",1,0,0,0,3,2
"2025-10-28","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/felix-gold-diamond-rubies-sapphires-amethyst-and-garnet-bar-earrings?variant=41140020838463&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Mumbai+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPZD25UkBp0d0_Wq4OYHd8TOLdZnjAG4fHnDr-sONJEcobQJiXWTeMfQsOPfs4nIcSbyJ_aem_gAd6ygBHhacY7b-vTyEgcw&brid=gAd6ygBHhacY7b-vTyEgcw&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-10-28",,,,"https://vibewithmoi.in/?utm_source=igbio&fbclid=PAZXh0bgNhZW0CMTEAAaf3cfcQzn6evj8Os6aexL1Vad5Ug2cHDqMbwFsjGi4DmDpxRLr0ScyLyxikzQ_aem_jAN9HNrNXUThsvr_StFLNw",1,0,0,0,6,2
"2025-10-28","BOF | DPA","VC & ATC_14 Days - IGi","DPA","https://vibewithmoi.in/products/michelle-gold-and-diamond-ring?variant=39431752974399&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+IGi&placement=Instagram_Feed&utm_id=120224751330070313_v2_s07_e7244&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnlowPJCkBpyDUF0OtJUeowCks5XBy1XqBINdOdzrAUHgjxAHxsYgpfIdUYVcBCcvDfS9A_aem_t2xushxtzMsejJny7bhn1w&campaign_id=120224750628680313&ad_id=120224751330050313",1,0,0,0,6,2
"2025-10-28","MOF","MOF | DELi","RV | CC","https://vibewithmoi.in/products/emily-gold-diamond-emerald-and-tahitian-pearl-necklace?utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=RV+%7C+CC&utm_term=MOF+%7C+DELi&placement=Instagram_Feed&utm_id=120226545759970313_v2_s12&fbclid=PAZXh0bgNhZW0BMABhZGlkAashfyOYp9kBp-JIr_WhURiRRf4cnbAj86WjRQ6Dq8lytpi95Ac-n3Y-5Vrp1kEAxuwE7bCB_aem_-MWbv0_bX1p_m00uF191gQ&campaign_id=120210400976700313&ad_id=120226546232950313",1,0,0,0,0,1
"2025-10-28","TOF | CUSTOM | AUTO","T1 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/juliet-gold-diamond-and-ruby-engagement-ring?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T1+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231787194580313_v2_s06_e7250&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiUy4ZkBpxH2Zqk9o_loncsmPA_LMW20mrPZvrR79OkvU2R8KZKtc-zveZE_iE4G95HG_aem_9__uhA2ttxwePqOMTUUdwQ&campaign_id=120209632156470313&ad_id=120231787194570313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_60 Days - IGi","DPA","https://vibewithmoi.in/products/qutub-multi-gemstones-gold-necklace-for-women?variant=40067080814655&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IGi&placement=Instagram_Feed&utm_id=120224751330040313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAashaN4a5ikBp5KWg5cjnpEOth8AruYChYz4-MRviFEoiepMwo6fHD6uv-feW8hRpJ8vDGOt_aem_B_Jj6DJp1nAFKLnd_nuAVg&campaign_id=120224750628680313&ad_id=120224751330060313",1,0,0,0,0,1
"2025-10-28","TOF | ALL","IND - TRLi","DABA – ALL","https://vibewithmoi.in/products/faith-gold-diamond-emerald-and-tanzanite-ring?variant=41284367450175&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=IND+-+TRLi&placement=Instagram_Feed&utm_id=120231849970730313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPdRyvnkBp6UXXRGmJPfWle-JYBABmsxysJTOvhGEsRm6uIi9nJj3_FiMeRPnzOsZdXlu_aem_cWqUE_lljpQaEgNncVY1kw&campaign_id=120204934414040313&ad_id=120231849970700313",1,0,0,0,0,1
"2025-10-28","TOF | New Arrivals","T1 - TRLi - FEED SV","Green Room I FEED SV 02","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+FEED+SV+02&utm_term=T1+-+TRLi+-+FEED+SV&placement=Instagram_Feed&utm_id=120233512711330313_v2_s10_e7291&fbclid=PAZXh0bgNhZW0BMABhZGlkAasotpCCCckBpwaG_QpaQal_wrFEBhICrfeoWBNVH7aitXV4Heh60PyoYr637T2selvIETEh_aem_jG_bbOTSZLOV4IgwbOFa3w&campaign_id=120233509173440313&ad_id=120233518706010313",1,0,0,0,0,1
"2025-10-28","TOF | 80k","LUXE | IGi","80k CC","https://vibewithmoi.in/products/emir-gold-silver-diamond-green-emerald-and-enamel-photo-locket-necklace?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+80k&utm_content=80k+CC&utm_term=LUXE+%7C+IGi&placement=Instagram_Feed&utm_id=120214656680270313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasotZngrbkBp_0zAoynM8R3veIUdbYQti8Uq7iJiQFZlDvSGZbxBn_-b6aBGPhqRkcPp5Zy_aem_JBaxqLTpoKQWJVVkA2BfqQ&campaign_id=120214656592760313&ad_id=120214656680260313",1,0,0,0,0,1
"2025-10-28","Living in Moi | Hyderabad","TRLi – RL SV","Green Room I RL SV 05","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=Living+in+Moi+%7C+Hyderabad&utm_content=Green+Room+I+RL+SV+05&utm_term=TRLi+%E2%80%93+RL+SV&placement=Instagram_Reels&utm_id=120235231632640313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspTngN1IkBp0vHIHkvD-GwyOb63uotLDiulpA0zeb3CxHERpUgL9itK1mlFN1f4gb9vDnp_aem_1odA7g6rl5Ngi8jGvnuHdQ&campaign_id=120234872112340313&ad_id=120235231710420313#MainContent",1,0,0,0,0,2
