Daily Dashboard
"October 1, 2024 - October 26, 2025"
Day,Campaign,Campaign status,Currency code,Cost,Avg. CPM,CTR
2025-04-19,Pmax_necklaces,Paused,INR,2003.70,82.34,1.77%
2025-04-19,DISPLAY-Remarketing,Paused,INR,559.48,197.00,10.67%
2025-04-19,TOF - Display New Customer,Paused,INR,282.81,130.03,3.91%
2025-04-19,Moi Ahmedabad - Local Store Visits,Eligible,INR,507.16,4372.07,2.59%
2025-04-20,Brand-Search,Eligible,INR,2283.21,5501.70,19.52%
2025-04-20,Pmax_Rings,Paused,INR,5485.57,139.26,0.96%
2025-04-20,Pmax_Earrings,Paused,INR,1704.29,224.54,1.58%
2025-04-20,BOF-YT-ALL PRODUCTS,Removed,INR,605.86,44.12,3.72%
2025-04-20,Pmax_necklaces,Paused,INR,1898.37,81.84,1.85%
2025-04-20,DISPLAY-Remarketing,Paused,INR,445.82,90.08,8.08%
2025-04-20,TOF - Display New Customer,Paused,INR,272.75,108.71,4.15%
2025-04-20,Moi Ahmedabad - Local Store Visits,Eligible,INR,352.89,161.65,1.60%
2025-04-21,Brand-Search,Eligible,INR,5325.48,9665.12,17.79%
2025-04-21,Pmax_Rings,Paused,INR,5495.82,147.10,0.88%
2025-04-21,Pmax_Earrings,Paused,INR,3861.77,327.82,1.26%
2025-04-21,BOF-YT-ALL PRODUCTS,Removed,INR,603.32,41.16,3.75%
2025-04-21,Pmax_necklaces,Paused,INR,2272.70,95.88,1.56%
2025-04-21,DISPLAY-Remarketing,Paused,INR,448.11,98.14,7.23%
2025-04-21,TOF - Display New Customer,Paused,INR,301.33,142.81,5.36%
2025-04-21,Moi Ahmedabad - Local Store Visits,Eligible,INR,351.90,187.28,4.74%
2025-04-22,Brand-Search,Eligible,INR,3133.24,6291.65,17.87%
2025-04-22,Pmax_Rings,Paused,INR,3077.00,121.94,0.85%
2025-04-22,Pmax_Earrings,Paused,INR,1238.99,148.45,1.53%
2025-04-22,BOF-YT-ALL PRODUCTS,Removed,INR,599.64,47.74,3.59%
2025-04-22,Pmax_necklaces,Paused,INR,1369.66,63.22,1.62%
2025-04-22,DISPLAY-Remarketing,Paused,INR,500.74,107.59,6.19%
2025-04-22,TOF - Display New Customer,Paused,INR,309.59,131.97,5.37%
2025-04-22,Moi Ahmedabad - Local Store Visits,Eligible,INR,296.22,270.52,3.01%
2025-04-23,Brand-Search,Eligible,INR,7461.75,15385.06,21.24%
2025-04-23,Pmax_Rings,Paused,INR,5801.66,207.09,1.02%
2025-04-23,Pmax_Earrings,Paused,INR,5002.24,841.99,1.40%
2025-04-23,BOF-YT-ALL PRODUCTS,Removed,INR,596.34,41.89,3.62%
2025-04-23,Pmax_necklaces,Paused,INR,2677.30,101.89,1.68%
2025-04-23,DISPLAY-Remarketing,Paused,INR,458.00,94.73,7.05%
2025-04-23,TOF - Display New Customer,Paused,INR,326.47,194.33,6.37%
2025-04-23,Moi Ahmedabad - Local Store Visits,Eligible,INR,339.21,178.25,2.89%
2025-04-24,Brand-Search,Eligible,INR,8619.88,18147.11,20.42%
2025-04-24,Pmax_Rings,Paused,INR,4894.79,145.00,1.00%
2025-04-24,Pmax_Earrings,Paused,INR,549.75,98.43,1.47%
2025-04-24,BOF-YT-ALL PRODUCTS,Removed,INR,590.07,50.02,4.08%
2025-04-24,Pmax_necklaces,Paused,INR,1655.23,77.04,1.93%
2025-04-24,DISPLAY-Remarketing,Paused,INR,467.18,159.34,8.56%
2025-04-24,TOF - Display New Customer,Paused,INR,334.51,376.28,9.67%
2025-04-24,Moi Ahmedabad - Local Store Visits,Eligible,INR,385.22,128.02,3.89%
2025-04-25,Brand-Search,Eligible,INR,3348.20,7139.02,18.98%
2025-04-25,Pmax_Rings,Paused,INR,5854.94,137.38,0.90%
2025-04-25,Pmax_Earrings,Paused,INR,1075.47,138.66,1.47%
2025-04-25,BOF-YT-ALL PRODUCTS,Removed,INR,589.15,48.52,3.90%
2025-04-25,Pmax_necklaces,Paused,INR,2260.84,91.65,1.41%
2025-04-25,DISPLAY-Remarketing,Paused,INR,531.23,146.06,9.40%
2025-04-25,TOF - Display New Customer,Paused,INR,302.25,204.22,8.58%
2025-04-25,Moi Ahmedabad - Local Store Visits,Eligible,INR,364.43,114.85,3.37%
2025-04-26,Brand-Search,Eligible,INR,3997.89,8748.12,19.47%
2025-04-26,Pmax_Rings,Paused,INR,4562.50,148.43,0.97%
2025-04-26,Pmax_Earrings,Paused,INR,3513.84,201.66,1.18%
2025-04-26,BOF-YT-ALL PRODUCTS,Removed,INR,581.45,42.84,4.17%
2025-04-26,Pmax_necklaces,Paused,INR,1912.96,113.58,1.33%
2025-04-26,DISPLAY-Remarketing,Paused,INR,494.91,106.71,7.35%
2025-04-26,TOF - Display New Customer,Paused,INR,295.30,180.06,8.60%
2025-04-26,Moi Ahmedabad - Local Store Visits,Eligible,INR,331.54,111.44,3.03%
2025-04-27,Brand-Search,Eligible,INR,3211.16,6717.90,19.87%
2025-04-27,Pmax_Rings,Paused,INR,4487.76,111.64,0.79%
2025-04-27,Pmax_Earrings,Paused,INR,3883.20,189.69,1.01%
2025-04-27,BOF-YT-ALL PRODUCTS,Removed,INR,574.29,43.78,4.20%
2025-04-27,Pmax_necklaces,Paused,INR,2219.44,559.62,1.41%
2025-04-27,DISPLAY-Remarketing,Paused,INR,904.38,179.23,6.82%
2025-04-27,TOF - Display New Customer,Paused,INR,290.53,172.42,8.84%
2025-04-27,Moi Ahmedabad - Local Store Visits,Eligible,INR,355.78,121.47,3.76%
2025-04-28,Brand-Search,Eligible,INR,5048.34,8935.11,18.41%
2025-04-28,Pmax_Rings,Paused,INR,5044.54,154.00,0.79%
2025-04-28,Pmax_Earrings,Paused,INR,4973.48,200.59,0.85%
2025-04-28,BOF-YT-ALL PRODUCTS,Removed,INR,560.72,40.56,3.91%
2025-04-28,Pmax_necklaces,Paused,INR,1672.09,62.95,0.94%
2025-04-28,DISPLAY-Remarketing,Paused,INR,498.23,82.09,4.07%
2025-04-28,TOF - Display New Customer,Paused,INR,220.23,93.72,5.87%
2025-04-28,Moi Ahmedabad - Local Store Visits,Eligible,INR,324.78,100.74,3.72%
2025-04-29,Brand-Search,Eligible,INR,4493.96,8156.01,20.69%
2025-04-29,Pmax_Rings,Paused,INR,3823.79,189.56,0.70%
2025-04-29,Pmax_Earrings,Paused,INR,3014.15,142.25,0.82%
2025-04-29,BOF-YT-ALL PRODUCTS,Removed,INR,551.10,45.84,3.74%
2025-04-29,Pmax_necklaces,Paused,INR,1773.25,117.57,1.17%
2025-04-29,DISPLAY-Remarketing,Paused,INR,390.83,98.30,3.47%
2025-04-29,TOF - Display New Customer,Paused,INR,275.27,124.16,6.36%
2025-04-29,Moi Ahmedabad - Local Store Visits,Eligible,INR,387.03,32.36,1.46%
2025-04-30,Brand-Search,Eligible,INR,3506.82,6364.47,20.69%
2025-04-30,Pmax_Rings,Paused,INR,5707.81,151.47,0.66%
2025-04-30,Pmax_Earrings,Paused,INR,4541.73,135.05,0.87%
2025-04-30,BOF-YT-ALL PRODUCTS,Removed,INR,529.33,45.25,3.22%
2025-04-30,Pmax_necklaces,Paused,INR,1782.30,109.69,0.98%
2025-04-30,DISPLAY-Remarketing,Paused,INR,505.92,80.65,3.36%
2025-04-30,TOF - Display New Customer,Paused,INR,271.97,138.76,7.60%
2025-04-30,Moi Ahmedabad - Local Store Visits,Eligible,INR,320.85,28.33,1.18%
2025-05-01,Brand-Search,Eligible,INR,6048.71,10667.93,19.75%
2025-05-01,Pmax_Rings,Paused,INR,4283.43,111.03,0.80%
2025-05-01,Pmax_Earrings,Paused,INR,4402.20,153.40,0.89%
2025-05-01,BOF-YT-ALL PRODUCTS,Removed,INR,588.72,51.37,3.68%
2025-05-01,Pmax_necklaces,Paused,INR,1876.52,102.86,0.95%
2025-05-01,DISPLAY-Remarketing,Paused,INR,496.29,76.14,3.71%
2025-05-01,TOF - Display New Customer,Paused,INR,262.58,70.06,5.10%
2025-05-01,Moi Ahmedabad - Local Store Visits,Eligible,INR,353.24,20.57,1.01%
2025-05-02,Brand-Search,Eligible,INR,4014.11,9061.19,20.77%
2025-05-02,Pmax_Rings,Paused,INR,5327.40,97.33,0.79%
2025-05-02,Pmax_Earrings,Paused,INR,2848.11,94.82,0.80%
2025-05-02,BOF-YT-ALL PRODUCTS,Removed,INR,614.00,48.80,3.78%
2025-05-02,Pmax_necklaces,Paused,INR,1863.17,172.58,0.89%
2025-05-02,DISPLAY-Remarketing,Paused,INR,496.32,60.65,3.16%
2025-05-02,TOF - Display New Customer,Paused,INR,321.41,107.14,5.97%
2025-05-02,Moi Ahmedabad - Local Store Visits,Eligible,INR,370.37,21.32,1.25%
2025-05-03,Brand-Search,Eligible,INR,2896.39,6567.78,17.46%
2025-05-03,Pmax_Rings,Paused,INR,5181.31,153.53,0.95%
2025-05-03,Pmax_Earrings,Paused,INR,5620.39,172.02,0.93%
2025-05-03,BOF-YT-ALL PRODUCTS,Removed,INR,614.30,48.63,3.92%
2025-05-03,Pmax_necklaces,Paused,INR,2387.37,156.81,1.11%
2025-05-03,DISPLAY-Remarketing,Paused,INR,487.64,57.54,3.33%
2025-05-03,TOF - Display New Customer,Paused,INR,305.10,86.46,5.61%
2025-05-03,Moi Ahmedabad - Local Store Visits,Eligible,INR,357.26,17.63,1.19%
2025-05-04,Brand-Search,Eligible,INR,2670.58,6210.64,16.74%
2025-05-04,Pmax_Rings,Paused,INR,5227.80,172.54,0.90%
2025-05-04,Pmax_Earrings,Paused,INR,2525.90,97.52,0.92%
2025-05-04,BOF-YT-ALL PRODUCTS,Removed,INR,619.47,55.83,2.97%
2025-05-04,Pmax_necklaces,Paused,INR,1374.09,93.92,1.00%
2025-05-04,DISPLAY-Remarketing,Paused,INR,516.58,65.80,3.39%
2025-05-04,TOF - Display New Customer,Paused,INR,297.74,84.06,5.96%
2025-05-04,Moi Ahmedabad - Local Store Visits,Eligible,INR,369.78,19.54,1.14%
2025-05-05,Brand-Search,Eligible,INR,2424.37,5913.09,20.49%
2025-05-05,Pmax_Rings,Paused,INR,2921.76,125.37,0.87%
2025-05-05,Pmax_Earrings,Paused,INR,2685.15,125.03,0.70%
2025-05-05,BOF-YT-ALL PRODUCTS,Removed,INR,601.76,53.46,2.84%
2025-05-05,Pmax_necklaces,Paused,INR,2207.76,123.10,1.07%
2025-05-05,DISPLAY-Remarketing,Paused,INR,440.61,59.73,3.14%
2025-05-05,TOF - Display New Customer,Paused,INR,324.57,118.67,7.93%
2025-05-05,Moi Ahmedabad - Local Store Visits,Eligible,INR,277.13,38.63,1.85%
2025-05-06,Brand-Search,Eligible,INR,4412.91,8453.85,24.71%
2025-05-06,Pmax_Rings,Paused,INR,5147.19,125.30,0.99%
2025-05-06,Pmax_Earrings,Paused,INR,2360.69,122.19,0.79%
2025-05-06,BOF-YT-ALL PRODUCTS,Removed,INR,607.27,45.92,3.54%
2025-05-06,Pmax_necklaces,Paused,INR,2188.70,1017.05,1.07%
2025-05-06,DISPLAY-Remarketing,Paused,INR,564.59,74.25,3.43%
2025-05-06,TOF - Display New Customer,Paused,INR,300.08,127.31,8.15%
2025-05-06,Moi Ahmedabad - Local Store Visits,Eligible,INR,419.61,48.30,1.88%
2025-05-07,Brand-Search,Eligible,INR,2526.44,6613.72,28.01%
2025-05-07,Pmax_Rings,Paused,INR,3904.99,114.89,0.81%
2025-05-07,Pmax_Earrings,Paused,INR,1081.65,125.47,0.73%
2025-05-07,BOF-YT-ALL PRODUCTS,Removed,INR,603.63,45.06,3.61%
2025-05-07,Pmax_necklaces,Paused,INR,1939.13,110.89,1.04%
2025-05-07,DISPLAY-Remarketing,Paused,INR,466.46,84.89,2.55%
2025-05-07,TOF - Display New Customer,Paused,INR,323.50,154.05,8.71%
2025-05-07,Moi Ahmedabad - Local Store Visits,Eligible,INR,354.30,28.21,1.29%
2025-05-08,Brand-Search,Eligible,INR,1959.21,6320.03,28.06%
2025-05-08,Pmax_Rings,Paused,INR,5332.28,142.87,0.81%
2025-05-08,Pmax_Earrings,Paused,INR,1411.35,221.49,0.63%
2025-05-08,BOF-YT-ALL PRODUCTS,Removed,INR,608.06,52.88,3.41%
2025-05-08,Pmax_necklaces,Paused,INR,2392.84,127.63,1.03%
2025-05-08,DISPLAY-Remarketing,Paused,INR,539.83,118.85,4.51%
2025-05-08,TOF - Display New Customer,Paused,INR,213.16,177.63,9.67%
2025-05-08,Moi Ahmedabad - Local Store Visits,Eligible,INR,429.11,35.77,1.22%
2025-05-09,Brand-Search,Eligible,INR,1221.59,3805.58,24.92%
2025-05-09,Pmax_Rings,Paused,INR,7173.03,177.30,0.81%
2025-05-09,Pmax_Earrings,Paused,INR,560.67,81.46,0.77%
2025-05-09,BOF-YT-ALL PRODUCTS,Removed,INR,611.43,45.59,3.39%
2025-05-09,Pmax_necklaces,Paused,INR,2357.35,155.73,1.04%
2025-05-09,DISPLAY-Remarketing,Paused,INR,511.48,102.85,4.95%
2025-05-09,TOF - Display New Customer,Paused,INR,390.81,124.07,6.70%
2025-05-09,Moi Ahmedabad - Local Store Visits,Eligible,INR,290.48,22.36,1.25%
2025-05-10,Brand-Search,Eligible,INR,985.15,3745.81,28.52%
2025-05-10,Pmax_Rings,Paused,INR,5807.87,118.84,0.80%
2025-05-10,Pmax_Earrings,Paused,INR,1199.11,120.47,1.05%
2025-05-10,BOF-YT-ALL PRODUCTS,Removed,INR,608.12,37.16,3.81%
2025-05-10,Pmax_necklaces,Paused,INR,1754.33,119.82,1.00%
2025-05-10,DISPLAY-Remarketing,Paused,INR,496.93,93.11,6.48%
2025-05-10,TOF - Display New Customer,Paused,INR,309.01,107.07,6.06%
2025-05-10,Moi Ahmedabad - Local Store Visits,Eligible,INR,434.57,40.71,1.76%
2025-05-11,Brand-Search,Eligible,INR,819.66,3047.06,23.42%
2025-05-11,Pmax_Rings,Paused,INR,4752.91,134.94,1.02%
2025-05-11,Pmax_Earrings,Paused,INR,2461.66,225.72,0.93%
2025-05-11,BOF-YT-ALL PRODUCTS,Removed,INR,614.64,37.72,3.69%
2025-05-11,Pmax_necklaces,Paused,INR,1869.18,125.85,0.83%
2025-05-11,DISPLAY-Remarketing,Paused,INR,488.31,100.99,7.71%
2025-05-11,TOF - Display New Customer,Paused,INR,299.16,147.37,10.20%
2025-05-11,Moi Ahmedabad - Local Store Visits,Eligible,INR,279.04,34.26,1.90%
2025-05-12,Brand-Search,Eligible,INR,328.54,1190.36,26.81%
2025-05-12,Pmax_Rings,Paused,INR,6019.67,150.96,0.84%
2025-05-12,Pmax_Earrings,Paused,INR,1213.84,119.70,0.98%
2025-05-12,BOF-YT-ALL PRODUCTS,Removed,INR,608.35,36.28,3.83%
2025-05-12,Pmax_necklaces,Paused,INR,1615.78,75.90,0.81%
2025-05-12,DISPLAY-Remarketing,Paused,INR,489.98,116.33,7.43%
2025-05-12,TOF - Display New Customer,Paused,INR,300.00,118.77,9.74%
2025-05-12,Moi Ahmedabad - Local Store Visits,Eligible,INR,432.32,79.99,2.50%
2025-05-13,Brand-Search,Eligible,INR,435.04,1820.27,31.80%
2025-05-13,Pmax_Rings,Paused,INR,3713.64,102.87,0.89%
2025-05-13,Pmax_Earrings,Paused,INR,1018.73,101.40,0.78%
2025-05-13,BOF-YT-ALL PRODUCTS,Removed,INR,605.96,42.48,4.31%
2025-05-13,Pmax_necklaces,Paused,INR,2348.86,85.80,1.06%
2025-05-13,DISPLAY-Remarketing,Paused,INR,491.90,117.68,7.97%
2025-05-13,TOF - Display New Customer,Paused,INR,300.04,114.04,9.16%
2025-05-13,Moi Ahmedabad - Local Store Visits,Eligible,INR,289.32,37.93,1.84%
2025-05-14,Brand-Search,Eligible,INR,205.81,1008.89,32.35%
2025-05-14,Pmax_Rings,Paused,INR,3589.32,81.16,1.21%
2025-05-14,Pmax_Earrings,Paused,INR,3391.48,486.86,0.95%
2025-05-14,BOF-YT-ALL PRODUCTS,Removed,INR,599.60,48.23,3.79%
2025-05-14,Pmax_necklaces,Paused,INR,1659.22,110.44,1.20%
2025-05-14,DISPLAY-Remarketing,Paused,INR,485.87,119.59,8.34%
2025-05-14,TOF - Display New Customer,Paused,INR,278.63,72.94,6.96%
2025-05-14,Moi Ahmedabad - Local Store Visits,Eligible,INR,435.82,39.13,1.45%
2025-05-15,Brand-Search,Eligible,INR,541.86,2141.72,29.25%
2025-05-15,Pmax_Rings,Paused,INR,5350.08,104.12,1.16%
2025-05-15,Pmax_Earrings,Paused,INR,509.68,79.65,1.09%
2025-05-15,BOF-YT-ALL PRODUCTS,Removed,INR,601.10,46.21,4.26%
2025-05-15,Pmax_necklaces,Paused,INR,2127.59,93.64,1.24%
2025-05-15,DISPLAY-Remarketing,Paused,INR,463.27,77.39,7.52%
2025-05-15,TOF - Display New Customer,Paused,INR,236.20,78.11,7.57%
2025-05-15,Moi Ahmedabad - Local Store Visits,Eligible,INR,329.48,31.42,1.60%
2025-05-16,Brand-Search,Eligible,INR,307.92,1637.89,32.45%
2025-05-16,Pmax_Rings,Paused,INR,7749.49,196.84,1.02%
2025-05-16,Pmax_Earrings,Paused,INR,660.95,130.44,1.44%
2025-05-16,BOF-YT-ALL PRODUCTS,Removed,INR,598.61,53.63,4.09%
2025-05-16,Pmax_necklaces,Paused,INR,2056.33,109.09,1.08%
2025-05-16,DISPLAY-Remarketing,Paused,INR,572.80,47.95,6.19%
2025-05-16,TOF - Display New Customer,Paused,INR,339.19,74.99,7.38%
2025-05-16,Moi Ahmedabad - Local Store Visits,Eligible,INR,367.07,44.20,1.59%
2025-05-17,Brand-Search,Eligible,INR,764.82,3354.49,29.39%
2025-05-17,Pmax_Rings,Paused,INR,4576.03,149.28,0.77%
2025-05-17,Pmax_Earrings,Paused,INR,386.71,82.24,1.34%
2025-05-17,BOF-YT-ALL PRODUCTS,Removed,INR,599.60,42.29,3.98%
2025-05-17,Pmax_necklaces,Paused,INR,1756.81,87.88,1.13%
2025-05-17,DISPLAY-Remarketing,Paused,INR,524.49,84.49,7.65%
2025-05-17,TOF - Display New Customer,Paused,INR,317.71,99.22,7.93%
2025-05-17,Moi Ahmedabad - Local Store Visits,Eligible,INR,360.20,25.66,1.01%
2025-05-18,Brand-Search,Eligible,INR,401.30,2134.57,30.85%
2025-05-18,Pmax_Rings,Paused,INR,3987.13,202.31,0.83%
2025-05-18,Pmax_Earrings,Paused,INR,1653.34,167.09,1.27%
2025-05-18,BOF-YT-ALL PRODUCTS,Removed,INR,593.07,38.71,4.49%
2025-05-18,Pmax_necklaces,Paused,INR,2289.67,101.57,1.12%
2025-05-18,DISPLAY-Remarketing,Paused,INR,475.01,46.03,5.95%
2025-05-18,TOF - Display New Customer,Paused,INR,308.19,76.42,6.45%
2025-05-18,Moi Ahmedabad - Local Store Visits,Eligible,INR,374.17,22.73,1.02%
2025-05-19,Brand-Search,Eligible,INR,951.57,4425.92,33.02%
2025-05-19,Pmax_Rings,Paused,INR,4826.75,183.58,1.45%
2025-05-19,Pmax_Earrings,Paused,INR,4661.96,181.75,1.61%
2025-05-19,BOF-YT-ALL PRODUCTS,Removed,INR,592.10,43.79,3.79%
2025-05-19,Pmax_necklaces,Paused,INR,2245.71,125.92,1.47%
2025-05-19,DISPLAY-Remarketing,Paused,INR,487.65,54.61,5.88%
2025-05-19,TOF - Display New Customer,Paused,INR,286.46,63.56,7.14%
2025-05-19,Moi Ahmedabad - Local Store Visits,Eligible,INR,353.24,34.89,1.05%
2025-05-20,Brand-Search,Eligible,INR,265.49,1246.44,26.76%
2025-05-20,Pmax_Rings,Paused,INR,5664.87,498.27,2.77%
2025-05-20,Pmax_Earrings,Paused,INR,4230.16,362.92,2.22%
2025-05-20,BOF-YT-ALL PRODUCTS,Removed,INR,587.74,39.93,3.43%
2025-05-20,Pmax_necklaces,Paused,INR,1976.69,244.43,1.90%
2025-05-20,DISPLAY-Remarketing,Paused,INR,527.17,89.81,8.31%
2025-05-20,TOF - Display New Customer,Paused,INR,194.96,70.61,8.19%
2025-05-20,Moi Ahmedabad - Local Store Visits,Eligible,INR,338.63,26.58,0.90%
2025-05-20,TOF - Display New Customer - iOS,Paused,INR,0.00,0.00,0.00%
2025-05-21,Brand-Search,Eligible,INR,560.23,1952.03,30.66%
2025-05-21,Pmax_Rings,Paused,INR,1964.59,284.02,2.23%
2025-05-21,Pmax_Earrings,Paused,INR,539.96,112.09,0.91%
2025-05-21,BOF-YT-ALL PRODUCTS,Removed,INR,586.48,45.20,3.75%
2025-05-21,Pmax_necklaces,Paused,INR,1249.04,139.51,1.20%
2025-05-21,DISPLAY-Remarketing,Paused,INR,490.29,97.18,8.92%
2025-05-21,TOF - Display New Customer,Paused,INR,386.82,66.34,6.62%
2025-05-21,Moi Ahmedabad - Local Store Visits,Eligible,INR,355.73,46.74,1.13%
2025-05-21,TOF - Display New Customer - iOS,Paused,INR,615.33,57.39,0.60%
2025-05-21,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,0.00,0,0
2025-05-22,Brand-Search,Eligible,INR,374.36,1534.27,31.97%
2025-05-22,Pmax_Rings,Paused,INR,3398.57,255.78,1.54%
2025-05-22,Pmax_Earrings,Paused,INR,295.84,131.89,1.92%
2025-05-22,BOF-YT-ALL PRODUCTS,Removed,INR,203.55,47.50,4.01%
2025-05-22,Pmax_necklaces,Paused,INR,544.81,79.87,1.04%
2025-05-22,DISPLAY-Remarketing,Paused,INR,287.13,104.95,10.75%
2025-05-22,TOF - Display New Customer,Paused,INR,137.26,62.30,5.86%
2025-05-22,Moi Ahmedabad - Local Store Visits,Eligible,INR,135.87,30.92,1.09%
2025-05-22,TOF - Display New Customer - iOS,Paused,INR,240.36,25.67,1.32%
2025-05-22,DISPLAY-Remarketing-iOS,Paused,INR,0.85,42.62,10.00%
2025-05-22,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,5.84,85.90,0.00%
2025-05-23,Brand-Search,Eligible,INR,182.05,943.26,39.90%
2025-05-23,Pmax_Rings,Paused,INR,2836.36,110.42,0.83%
2025-05-23,Pmax_Earrings,Paused,INR,214.17,92.12,2.02%
2025-05-23,Pmax_necklaces,Paused,INR,2184.29,105.77,1.13%
2025-05-23,Moi Ahmedabad - Local Store Visits,Eligible,INR,582.96,129.35,1.38%
2025-05-23,TOF - Display New Customer - iOS,Paused,INR,48.57,31.38,0.78%
2025-05-23,DISPLAY-Remarketing-iOS,Paused,INR,445.08,83.57,2.91%
2025-05-23,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,65.69,105.10,1.60%
2025-05-24,Brand-Search,Eligible,INR,257.68,1096.49,26.38%
2025-05-24,Pmax_Rings,Paused,INR,1679.02,96.85,0.82%
2025-05-24,Pmax_Earrings,Paused,INR,148.35,76.99,1.97%
2025-05-24,Pmax_necklaces,Paused,INR,2516.14,95.08,0.95%
2025-05-24,Moi Ahmedabad - Local Store Visits,Eligible,INR,320.76,96.70,1.21%
2025-05-24,TOF - Display New Customer - iOS,Paused,INR,598.83,134.18,0.76%
2025-05-24,DISPLAY-Remarketing-iOS,Paused,INR,1002.30,40.62,1.41%
2025-05-24,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,515.80,197.17,1.34%
2025-05-25,Brand-Search,Eligible,INR,95.93,494.47,28.35%
2025-05-25,Pmax_Rings,Paused,INR,1378.01,85.52,0.67%
2025-05-25,Pmax_Earrings,Paused,INR,225.22,109.54,2.33%
2025-05-25,Pmax_necklaces,Paused,INR,2696.73,104.50,1.11%
2025-05-25,Moi Ahmedabad - Local Store Visits,Eligible,INR,341.74,136.42,1.88%
2025-05-25,TOF - Display New Customer - iOS,Paused,INR,370.18,90.78,1.13%
2025-05-25,DISPLAY-Remarketing-iOS,Paused,INR,605.21,38.07,1.55%
2025-05-25,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,1181.32,341.52,0.95%
2025-05-26,Brand-Search,Eligible,INR,585.57,2380.38,29.67%
2025-05-26,Pmax_Rings,Paused,INR,824.86,64.99,0.58%
2025-05-26,Pmax_Earrings,Paused,INR,69.09,101.60,1.03%
2025-05-26,Pmax_necklaces,Paused,INR,1753.49,88.78,0.86%
2025-05-26,Moi Ahmedabad - Local Store Visits,Eligible,INR,336.27,85.85,1.58%
2025-05-26,TOF - Display New Customer - iOS,Paused,INR,347.39,79.77,0.99%
2025-05-26,DISPLAY-Remarketing-iOS,Paused,INR,508.98,61.91,2.68%
2025-05-26,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,1165.93,246.60,1.06%
2025-05-27,Brand-Search,Eligible,INR,298.34,1657.46,25.56%
2025-05-27,Pmax_Rings,Paused,INR,1203.90,112.85,0.83%
2025-05-27,Pmax_Earrings,Paused,INR,229.50,268.11,2.45%
2025-05-27,Pmax_necklaces,Paused,INR,1313.79,74.75,0.79%
2025-05-27,Moi Ahmedabad - Local Store Visits,Eligible,INR,386.73,220.11,2.85%
2025-05-27,TOF - Display New Customer - iOS,Paused,INR,315.16,102.49,0.98%
2025-05-27,DISPLAY-Remarketing-iOS,Paused,INR,650.84,64.47,2.46%
2025-05-27,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,754.11,159.26,1.01%
2025-05-28,Brand-Search,Eligible,INR,238.36,1031.85,22.51%
2025-05-28,Pmax_Rings,Paused,INR,1312.98,111.95,1.07%
2025-05-28,Pmax_Earrings,Paused,INR,210.19,60.14,0.86%
2025-05-28,Pmax_necklaces,Paused,INR,2045.11,92.70,1.21%
2025-05-28,Moi Ahmedabad - Local Store Visits,Eligible,INR,278.90,130.51,2.25%
2025-05-28,TOF - Display New Customer - iOS,Paused,INR,350.12,114.12,1.50%
2025-05-28,DISPLAY-Remarketing-iOS,Paused,INR,521.88,41.02,2.30%
2025-05-28,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,698.00,152.40,0.98%
2025-05-29,Brand-Search,Eligible,INR,566.91,2024.69,25.00%
2025-05-29,Pmax_Rings,Paused,INR,1313.61,113.02,0.87%
2025-05-29,Pmax_Earrings,Paused,INR,390.72,82.24,1.03%
2025-05-29,Pmax_necklaces,Paused,INR,2333.93,107.27,1.27%
2025-05-29,Moi Ahmedabad - Local Store Visits,Eligible,INR,351.33,346.14,2.66%
2025-05-29,TOF - Display New Customer - iOS,Paused,INR,285.58,88.63,1.12%
2025-05-29,DISPLAY-Remarketing-iOS,Paused,INR,463.30,42.87,2.66%
2025-05-29,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,640.01,155.12,0.97%
2025-05-29,Moi Chennai - Local Store Visits,Eligible,INR,513.76,2621.20,3.57%
2025-05-30,Brand-Search,Eligible,INR,203.31,836.65,25.51%
2025-05-30,Pmax_Rings,Paused,INR,1363.08,145.26,0.80%
2025-05-30,Pmax_Earrings,Paused,INR,466.55,130.32,1.34%
2025-05-30,Pmax_necklaces,Paused,INR,1709.07,98.09,0.98%
2025-05-30,Moi Ahmedabad - Local Store Visits,Eligible,INR,309.81,236.14,1.91%
2025-05-30,TOF - Display New Customer - iOS,Paused,INR,302.82,69.85,1.45%
2025-05-30,DISPLAY-Remarketing-iOS,Paused,INR,495.66,40.61,2.35%
2025-05-30,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,986.53,195.16,1.01%
2025-05-30,Moi Chennai - Local Store Visits,Eligible,INR,343.71,226.28,2.70%
2025-05-31,Brand-Search,Eligible,INR,705.39,2211.27,30.72%
2025-05-31,Pmax_Rings,Paused,INR,1189.04,89.21,0.77%
2025-05-31,Pmax_Earrings,Paused,INR,369.69,77.18,0.90%
2025-05-31,BOF-YT-ALL PRODUCTS,Removed,INR,934.52,46.77,3.10%
2025-05-31,Pmax_necklaces,Paused,INR,1873.69,101.85,1.23%
2025-05-31,DISPLAY-Remarketing,Paused,INR,131.66,48.71,7.10%
